order_id,customer_name,city,region,category,product,sales,discount_percent,profit,quantity,payment_mode,order_date
3121,Margaret Garcia,Chennai,North,Groceries,Oil,18889.06,27.14,2416.76,3,Net Banking,2024-11-09
3122,Nancy Scott,Coimbatore,East,Electronics,Smart Watch,1619.57,19.4,355.54,4,Cash,2025-02-11
3123,Julie Rodriguez,Tirunelveli,South,Furniture,Table,46109.26,17.22,4041.77,6,Net Banking,2024-06-12
3124,James Fletcher,Chennai,East,Clothing,Kurti,32289.88,10.9,7975.45,6,Net Banking,2025-08-04
3125,Wendy Roberts,Salem,East,Groceries,Oil,1989.66,15.43,436.56,4,Cash,2024-01-29
3126,Kenneth Huynh,Tirunelveli,South,Clothing,Kurti,23536.4,13.77,4855.95,6,Card,2024-05-17
3127,Dr. Lisa Garcia,Salem,North,Sports,Football,28244.81,18.64,6115.29,3,UPI,2025-11-02
3128,Rebecca Ward,Chennai,South,Clothing,Jacket,30638.23,3.17,6306.72,4,Net Banking,2025-01-05
3129,Veronica Martinez,Trichy,East,Clothing,Jeans,24518.35,9.66,3995.59,8,Cash,2025-09-04
3130,Randall Roth,Tirunelveli,East,Sports,Cricket Bat,46501.04,16.64,4908.89,5,Card,2025-10-03
3131,Jason Holloway,Madurai,North,Groceries,Milk,23992.84,8.28,4985.75,6,UPI,2025-07-19
3132,Clarence Wilson,Coimbatore,North,Electronics,Headphones,47384.93,8.93,9343.9,1,Net Banking,2025-01-05
3133,Margaret Washington,Madurai,South,Electronics,Headphones,43494.57,7.92,5803.14,2,Cash,2025-10-14
3134,Sean Clark,Trichy,North,Furniture,Table,26475.81,11.05,2005.35,3,Card,2024-09-07
3135,Andre Rhodes,Madurai,North,Electronics,Smart Watch,18616.16,13.07,1041.96,6,UPI,2024-01-12
3136,Benjamin Chan,Coimbatore,East,Groceries,Milk,2052.74,11.69,455.06,2,Cash,2025-02-19
3137,Rita Cruz,Tirunelveli,North,Electronics,Headphones,28073.46,0.95,5203.9,5,Net Banking,2024-07-15
3138,Logan Hudson,Chennai,North,Sports,Cricket Bat,36834.81,1.35,4718.25,4,Cash,2025-11-24
3139,Matthew Walker,Chennai,North,Electronics,Smart Watch,37748.15,22.5,8152.4,3,UPI,2024-09-11
3140,Stephen Lindsey,Madurai,South,Sports,Shoes,45559.76,25.7,10622.29,2,UPI,2024-12-27
3141,Barbara Smith,Salem,South,Clothing,Jeans,7968.47,15.8,1152.83,4,Net Banking,2025-07-10
3142,Megan Wilcox,Coimbatore,South,Groceries,Oil,48468.71,9.07,5684.47,3,UPI,2024-07-07
3143,Jeffrey Schneider,Trichy,West,Electronics,Laptop,26036.96,12.42,1841.09,5,UPI,2025-09-12
3144,Emma Lowery,Chennai,North,Furniture,Table,41351.25,6.14,8511.22,3,Card,2024-06-22
3145,Heather Berry,Tirunelveli,East,Sports,Cricket Bat,20746.29,26.63,2376.39,3,UPI,2025-03-25
3146,Lynn Moss,Trichy,East,Electronics,Smart Watch,3790.63,3.36,229.95,9,UPI,2025-01-20
3147,Stephanie Hudson,Chennai,East,Electronics,Laptop,22683.19,15.44,2129.94,2,Net Banking,2025-06-04
3148,Jonathan Mills,Trichy,South,Sports,Cricket Bat,26794.54,16.56,5715.96,9,Cash,2025-05-11
3149,Sarah Williams,Trichy,North,Clothing,Jeans,2836.94,4.86,592.05,5,Net Banking,2024-04-22
3150,Gary Miller,Tirunelveli,East,Groceries,Oil,11990.47,20.76,1801.3,7,UPI,2024-07-13
3151,Dr. Victoria Harris,Trichy,North,Sports,Gym Bag,49373.37,10.18,3202.52,8,Cash,2025-10-15
3152,David Johnson,Madurai,East,Groceries,Snacks,35150.27,12.35,2785.29,8,UPI,2025-06-16
3153,Gary Johnson,Madurai,North,Sports,Football,26510.07,10.09,1851,4,Card,2025-02-25
3154,Sara Mccarty,Tirunelveli,South,Furniture,Sofa,5572.48,4.8,330.43,6,Cash,2025-10-27
3155,John Nguyen,Trichy,North,Electronics,Laptop,33807.38,13.37,5927.07,7,Net Banking,2025-03-03
3156,Jeffrey Garza,Chennai,West,Sports,Cricket Bat,32910.8,9.43,5360.31,9,UPI,2025-03-31
3157,Shannon Stone,Trichy,North,Furniture,Table,11933.52,19.13,2765.99,10,Net Banking,2024-12-24
3158,Eric Montoya,Tirunelveli,North,Groceries,Milk,15450.17,13.78,3497.41,10,Net Banking,2024-10-10
3159,Jerry Barrett,Madurai,North,Furniture,Table,29098.22,8.4,1868.69,2,UPI,2025-04-29
3160,Luis Nguyen,Tirunelveli,North,Electronics,Smart Watch,36080.71,12.68,4351.53,4,UPI,2025-01-08
3161,Jessica Henry,Madurai,North,Furniture,Table,45584.83,7.79,9910.99,5,Cash,2024-12-29
3162,Laura Simpson,Trichy,South,Sports,Shoes,40214.34,28.03,5944.32,8,UPI,2024-08-27
3163,Douglas Smith,Tirunelveli,West,Sports,Shoes,4551.46,8.79,991.77,6,UPI,2024-09-09
3164,Kimberly House,Chennai,West,Groceries,Oil,27603.41,4.42,4042.9,4,UPI,2025-08-20
3165,Martha Parks,Trichy,North,Groceries,Milk,28576.36,12.83,1735.43,8,Cash,2025-06-03
3166,Eddie Mckenzie,Tirunelveli,North,Electronics,Headphones,42686.52,21.05,6546.21,4,Cash,2024-04-23
3167,Jessica Shaffer,Trichy,East,Groceries,Rice,44257.44,10.41,6105.33,10,Card,2025-11-27
3168,Martin Wells,Madurai,West,Clothing,Jacket,30568.19,25.15,6827.41,6,UPI,2024-10-05
3169,Justin Allen,Chennai,East,Electronics,Laptop,9723.48,5.67,1547.24,9,UPI,2025-12-03
3170,Aaron Hooper,Chennai,East,Clothing,Jeans,26059.78,4.85,2552.09,7,UPI,2024-04-05
3171,Kristina Wilson,Chennai,South,Groceries,Snacks,14679.24,26.52,1306.18,2,Card,2025-01-12
3172,Sean Rodriguez,Tirunelveli,West,Groceries,Rice,37712.58,3.43,4242.47,3,Net Banking,2024-06-23
3173,Phillip Rodriguez,Madurai,East,Electronics,Mobile,12602.72,27.66,1339.51,3,Card,2024-11-03
3174,Andrew Clark,Chennai,South,Groceries,Rice,3981.25,20.32,734.71,10,Net Banking,2025-03-07
3175,Joshua Sloan,Chennai,West,Electronics,Laptop,18907.4,17.18,1771.69,6,Cash,2025-05-23
3176,Vanessa Hanson,Madurai,East,Furniture,Cupboard,14603.6,0.81,2640.23,1,UPI,2025-04-20
3177,Kyle Ortiz,Coimbatore,North,Furniture,Table,24430.62,4.83,2115.98,7,Card,2025-01-24
3178,Adam Keith,Coimbatore,West,Furniture,Sofa,36867.44,2.88,2862.03,8,UPI,2024-03-26
3179,Latoya Scott,Coimbatore,South,Sports,Football,46732.92,7.7,6508.57,10,Cash,2025-04-04
3180,Michael Gray,Trichy,South,Clothing,Jacket,35869.5,6.65,8850.22,3,Cash,2024-12-29
3181,Jennifer Ponce,Coimbatore,North,Clothing,Kurti,35822.5,0.3,4237.33,9,Card,2025-04-17
3182,Brittany Russell,Madurai,South,Sports,Gym Bag,14877.03,17.96,1274.86,1,Net Banking,2025-07-26
3183,Heather Cantu,Tirunelveli,East,Groceries,Rice,42363.29,24.83,8923.98,5,Cash,2025-10-29
3184,Stacey Rogers,Coimbatore,North,Furniture,Chair,34096.37,15.19,3243.87,1,Card,2024-11-06
3185,Elizabeth Johnson,Trichy,West,Electronics,Smart Watch,11306.23,14.49,1685.26,5,Card,2025-01-03
3186,Jeremiah Gould,Madurai,North,Furniture,Cupboard,35978.45,4.99,8274.29,2,UPI,2025-08-28
3187,Renee Forbes,Coimbatore,North,Clothing,Kurti,28761.78,5.95,6972.66,2,Card,2025-06-30
3188,Miss Heather Taylor,Salem,East,Furniture,Cupboard,35183.08,29.64,2665.05,6,Net Banking,2024-02-13
3189,Richard Adams,Coimbatore,South,Clothing,Kurti,24085.57,8.11,5758.39,9,UPI,2025-01-08
3190,Dr. Julie Pierce,Madurai,West,Furniture,Cupboard,44596.04,26,3550.3,1,Cash,2025-09-20
3191,Mark Myers,Salem,South,Clothing,Jacket,10258.47,7.44,1237.23,3,UPI,2025-05-12
3192,Kimberly Bell,Coimbatore,South,Clothing,Jacket,34839.43,3.74,3999.65,6,UPI,2024-04-12
3193,Jessica Richardson,Trichy,West,Clothing,Jeans,16596.76,19.07,2726.35,5,UPI,2025-06-18
3194,Heather French,Chennai,North,Electronics,Headphones,34503.22,11.25,8209.02,5,Cash,2024-07-18
3195,Kristin Harrison,Madurai,East,Furniture,Cupboard,4761.06,0.78,828.93,3,Card,2025-11-18
3196,Carrie Baker,Chennai,North,Clothing,Jeans,35576.28,25.81,5507,10,Cash,2025-09-16
3197,Stephanie Taylor,Madurai,East,Sports,Cricket Bat,915.73,13.9,195.45,5,Net Banking,2024-11-10
3198,Kimberly Ryan,Madurai,South,Electronics,Headphones,5326.32,19.31,288.65,8,Net Banking,2025-01-24
3199,George Frank,Trichy,North,Clothing,T-Shirt,42002.04,0.89,4046.77,2,Net Banking,2024-10-19
3200,Jason Wise,Salem,South,Clothing,Kurti,6423.82,4.88,1461.53,7,UPI,2025-05-20
3201,Sara Martin,Tirunelveli,East,Sports,Shoes,21490.8,5.02,1491.54,9,UPI,2025-12-25
3202,Teresa Smith,Chennai,North,Clothing,Jeans,12940.69,22.26,1002.42,2,Card,2024-04-08
3203,John Perry,Salem,East,Clothing,Jeans,31886.83,20.19,2119.97,3,Card,2025-06-05
3204,Mr. James Watkins,Madurai,West,Electronics,Smart Watch,10240.33,19.02,1109.03,4,Card,2025-10-10
3205,Priscilla Gill,Trichy,North,Groceries,Oil,42147.97,6.18,5048.81,10,Net Banking,2024-05-20
3206,Scott Daniel,Salem,South,Sports,Football,43777.08,18.73,7042.02,6,Cash,2025-03-05
3207,James Clark,Chennai,South,Furniture,Table,44577.54,26.81,10474.55,8,Cash,2024-10-21
3208,Scott Coffey,Trichy,West,Clothing,T-Shirt,38619.91,28.62,7248.59,8,Net Banking,2024-05-08
3209,Jessica Ford,Coimbatore,East,Furniture,Cupboard,15144.84,13.92,3564.76,1,Net Banking,2024-04-26
3210,Emily Love,Chennai,South,Furniture,Sofa,6963.07,23.27,547.72,1,UPI,2025-01-05
3211,Lisa Weeks,Salem,South,Electronics,Headphones,43635.97,4.32,5982.05,1,Card,2024-06-27
3212,Valerie Ward,Trichy,West,Groceries,Milk,42462.36,29.02,3680.88,10,Card,2025-03-02
3213,Sylvia Allen,Salem,West,Furniture,Chair,45604.92,22.33,4311.2,2,Cash,2024-03-17
3214,Patrick Maxwell,Chennai,South,Furniture,Cupboard,43368.18,10.31,5964.54,4,UPI,2025-06-09
3215,Steven Green,Coimbatore,East,Electronics,Headphones,49625.75,2.27,8202.52,7,Cash,2024-09-27
3216,Dwayne Roberts,Trichy,North,Sports,Shoes,49490.73,25.11,11708.42,5,Card,2025-06-01
3217,Travis Griffin,Trichy,North,Sports,Shoes,39243.77,26.76,3037.77,10,Cash,2025-10-16
3218,Karen Anderson MD,Salem,East,Sports,Cricket Bat,24140.69,9.35,2817.61,9,Card,2024-12-26
3219,Michelle Morris,Tirunelveli,South,Electronics,Mobile,49327.46,5.32,7531.91,1,Cash,2024-05-04
3220,John Williams,Salem,East,Sports,Cricket Bat,1661.37,10.29,116.03,4,Card,2025-10-04
3221,Jon Sutton,Salem,East,Electronics,Laptop,42734.59,24.73,3794.61,7,UPI,2025-08-09
3222,Damon Hunter,Madurai,East,Electronics,Headphones,6935.56,1.23,927.92,7,Net Banking,2024-06-19
3223,Diane Jones,Salem,East,Sports,Shoes,5525.32,16.38,737.99,5,UPI,2024-05-12
3224,Jason Rodriguez,Tirunelveli,South,Clothing,Jeans,9350.94,21.56,1287.93,5,Card,2025-05-26
3225,Daniel Reyes,Tirunelveli,North,Groceries,Rice,29106.19,13.42,4512.25,9,Net Banking,2024-07-22
3226,Charles Adkins,Madurai,North,Sports,Cricket Bat,14346.84,8.58,2384.96,10,Net Banking,2025-06-06
3227,Leslie Carpenter,Tirunelveli,West,Furniture,Sofa,46821.27,28.41,5172.51,4,Card,2025-08-11
3228,Kimberly Walker,Salem,South,Clothing,Kurti,33580.22,28.24,6578.37,7,Cash,2025-09-25
3229,Tyler Hill,Salem,East,Electronics,Laptop,33397.17,15.4,7795.41,1,UPI,2024-12-06
3230,Frederick Tate,Tirunelveli,West,Clothing,T-Shirt,3023.03,1.15,521.73,7,UPI,2025-04-08
3231,Kenneth Jones,Madurai,East,Sports,Shoes,43450.34,3.47,10822.43,4,UPI,2024-12-02
3232,Richard Clarke,Salem,West,Clothing,T-Shirt,31648.48,2.17,1653.58,2,Net Banking,2024-11-17
3233,Crystal Jefferson,Coimbatore,West,Furniture,Table,1996.91,16.49,440.63,10,Cash,2024-03-31
3234,Benjamin Bailey,Tirunelveli,North,Furniture,Table,9204.66,28.33,1681.55,7,Net Banking,2024-08-16
3235,Heather Sloan,Chennai,East,Electronics,Headphones,41262.32,18.82,8676.47,4,Net Banking,2025-06-03
3236,Robert Austin,Coimbatore,East,Groceries,Milk,11598.79,8,1614.27,2,Card,2024-08-31
3237,Melvin Mendoza,Salem,West,Electronics,Laptop,18289.68,5.75,1228.61,1,Card,2025-02-11
3238,Laurie Church,Salem,North,Furniture,Table,4273.49,8.85,564.65,7,Card,2025-08-19
3239,Michael Oliver,Trichy,West,Electronics,Headphones,834.79,2.94,194.75,4,Cash,2024-04-20
3240,Jonathan Davis,Chennai,East,Groceries,Snacks,8796.66,28.6,1835.62,5,Card,2024-10-22
3241,Lisa Gilmore DVM,Tirunelveli,West,Electronics,Laptop,7163.62,24.21,479.26,3,UPI,2024-10-20
3242,Teresa Edwards,Salem,South,Groceries,Snacks,42328.12,4.62,6752.36,6,UPI,2024-02-17
3243,Mary Ramirez,Salem,West,Furniture,Sofa,23338.69,3.56,2879.8,6,UPI,2024-09-01
3244,David Conway,Madurai,South,Sports,Gym Bag,7592.91,29.26,915.94,5,UPI,2024-08-23
3245,Richard Wood,Madurai,West,Sports,Gym Bag,41840.54,0.59,5162.15,4,Cash,2025-10-22
3246,Jennifer Novak,Chennai,North,Sports,Gym Bag,48546.21,21.45,3957.58,7,UPI,2024-06-01
3247,Robert Edwards,Chennai,North,Groceries,Oil,9090.24,12.93,625.57,2,Card,2025-07-16
3248,Stephanie Lewis,Chennai,North,Furniture,Cupboard,6218.87,10.72,1167.34,4,UPI,2025-08-12
3249,Amanda Mclaughlin,Chennai,South,Sports,Gym Bag,35222.99,7.17,4805.9,10,Net Banking,2025-03-24
3250,Jessica Johnson,Coimbatore,South,Electronics,Laptop,34305.82,5.24,5848.86,8,Cash,2024-12-03
3251,Travis Ellis,Chennai,South,Furniture,Table,13267.72,16.4,1717.68,9,Net Banking,2024-03-29
3252,Jonathan Greene,Coimbatore,East,Furniture,Sofa,39203.92,0.75,3752.7,8,Net Banking,2024-11-03
3253,Jay Little,Madurai,East,Electronics,Mobile,14532.14,11.2,2520.7,6,UPI,2024-01-31
3254,Christopher Schroeder,Salem,West,Clothing,Jacket,3576.72,20.15,741.71,4,UPI,2025-09-23
3255,Mr. Adam Wong DDS,Chennai,North,Sports,Shoes,6372.55,24.31,1020.97,7,Card,2024-02-02
3256,William Bryan,Salem,West,Groceries,Rice,42987.63,25.18,4059.09,7,Cash,2025-12-07
3257,Kelsey Robertson,Trichy,East,Furniture,Sofa,2509.09,9.97,349.69,5,Card,2025-12-13
3258,Kristen Henderson,Chennai,West,Groceries,Milk,19185.52,2.7,2284.44,9,Card,2025-12-30
3259,Bobby Hendrix,Salem,East,Groceries,Oil,27881.4,2.43,6730.79,6,Cash,2025-03-22
3260,John Small,Trichy,South,Clothing,T-Shirt,43901.58,18.94,2385.09,4,UPI,2025-09-09
3261,Tyler Gross,Salem,South,Furniture,Cupboard,16791.48,20.19,3346.7,7,Net Banking,2025-08-01
3262,Joseph Shepherd,Chennai,South,Clothing,Jacket,34263.96,3.13,6601.27,2,UPI,2024-06-18
3263,Jeffrey Blair,Trichy,North,Sports,Football,29111.52,2.65,6606.88,10,Card,2024-09-25
3264,Valerie Hess,Salem,South,Clothing,Jeans,8963.27,13.45,997.63,7,UPI,2024-06-04
3265,Savannah White,Salem,South,Clothing,Kurti,1462.71,0.21,260.94,7,Cash,2024-08-10
3266,Claire Yates,Madurai,North,Groceries,Snacks,14700.32,20.66,2192.46,4,Cash,2025-03-01
3267,Carla Rivera,Trichy,East,Sports,Football,44728.23,17.42,8339.29,5,Cash,2024-08-17
3268,Cathy Ramos,Tirunelveli,North,Groceries,Milk,3243.35,8.32,459.23,1,UPI,2024-03-21
3269,Tara West,Tirunelveli,East,Clothing,Jeans,7434.78,25.35,619.93,5,Cash,2025-12-11
3270,Kristin Mendoza,Madurai,North,Groceries,Rice,20121.91,15.45,2209.03,3,Card,2025-08-12
3271,Donald Garner,Salem,West,Clothing,Kurti,26643.66,7.32,5244.26,6,Cash,2025-07-31
3272,Dylan Baldwin,Chennai,North,Sports,Football,43127.31,16.04,6670.21,7,Net Banking,2025-10-04
3273,Eric Evans,Coimbatore,South,Clothing,Jeans,1298.39,10.42,140.15,1,Cash,2025-07-22
3274,Caitlin Perry,Trichy,West,Clothing,T-Shirt,9455.57,18.72,1364.48,5,UPI,2024-01-13
3275,Theodore Mitchell,Coimbatore,West,Clothing,T-Shirt,9049.72,8.55,1165.05,1,Net Banking,2024-06-22
3276,Nicole Salazar,Coimbatore,West,Groceries,Snacks,7084.68,28.4,815.09,10,UPI,2025-12-23
3277,Charles Gray,Tirunelveli,North,Sports,Cricket Bat,42791.39,2.89,3725.33,9,Net Banking,2024-04-25
3278,Victoria Holland,Chennai,North,Sports,Football,5673.92,9.75,694.28,3,Net Banking,2024-02-28
3279,Mary Martinez,Tirunelveli,West,Sports,Shoes,23643.3,15.45,2457.13,7,Cash,2025-04-30
3280,Bethany Montes,Trichy,North,Electronics,Smart Watch,37615.58,29.89,6395.25,4,Cash,2025-12-14
3281,Allison Richardson,Madurai,East,Sports,Football,46147.36,3.78,5113.74,4,Net Banking,2024-04-12
3282,John Pearson,Chennai,East,Clothing,T-Shirt,10309.84,29.92,2143.76,8,UPI,2025-02-23
3283,Glenn Smith,Tirunelveli,East,Furniture,Cupboard,19932.33,23.74,2294.15,6,UPI,2024-05-02
3284,Andrew Leon,Tirunelveli,North,Clothing,Jeans,4106.63,13.91,228.18,5,UPI,2024-11-21
3285,Julia Hahn,Coimbatore,West,Furniture,Table,47601.47,8.03,8538.47,5,Net Banking,2024-01-28
3286,Charles Wells,Tirunelveli,South,Groceries,Oil,41298.52,28.69,10298.5,9,Cash,2024-12-19
3287,Crystal Jones,Chennai,North,Furniture,Table,42736.2,16.72,9332.62,2,UPI,2025-05-13
3288,Michael Medina,Salem,North,Furniture,Chair,28042.27,5.46,6065.45,7,Card,2024-02-22
3289,Jason Edwards,Salem,South,Sports,Shoes,19880.97,28.47,3671.71,9,Net Banking,2024-09-09
3290,Janice Doyle,Salem,South,Groceries,Snacks,32456.33,23.61,3291.35,10,Cash,2025-04-20
3291,Nathan Bradley,Madurai,East,Sports,Cricket Bat,29977.86,21.09,6682.52,1,Net Banking,2024-02-26
3292,Robert Wells,Coimbatore,West,Electronics,Mobile,3287.26,25.38,477.35,1,UPI,2024-09-24
3293,Joanna Shah,Trichy,North,Sports,Gym Bag,35572.62,9,6368.02,6,Net Banking,2024-02-02
3294,Alyssa Mason,Salem,East,Groceries,Milk,20699.28,19.65,3759.91,5,UPI,2024-08-04
3295,Joshua Watts,Salem,East,Clothing,Kurti,23941.96,25.3,5430.48,2,UPI,2025-09-16
3296,Stephanie Allen MD,Coimbatore,West,Sports,Gym Bag,45448.66,10.68,9489.59,8,Cash,2025-12-15
3297,Connie Martin,Trichy,South,Sports,Football,38999.7,3.6,6184.1,4,Card,2024-02-29
3298,Derek Zimmerman,Trichy,West,Clothing,Jeans,25148.18,20.9,1999.39,6,Card,2025-03-05
3299,Marissa Cohen,Coimbatore,East,Electronics,Headphones,6924.49,19.21,1291.26,10,Card,2025-08-04
3300,Jason Wallace,Madurai,South,Electronics,Headphones,21245.09,2.6,1961.16,10,Cash,2024-09-04
3301,Adam Patton,Coimbatore,East,Electronics,Smart Watch,34976.37,23.68,6446.03,4,UPI,2025-11-28
3302,Shawn Evans,Trichy,South,Sports,Shoes,10493.1,9.82,2138.85,6,Net Banking,2024-12-30
3303,Ryan Smith,Madurai,South,Sports,Cricket Bat,34226.94,9.1,7472.41,4,UPI,2024-01-16
3304,Brian Tapia,Salem,North,Electronics,Laptop,6885.52,13.45,1238.34,2,UPI,2024-12-24
3305,Cynthia Buchanan,Tirunelveli,North,Sports,Gym Bag,40289.14,1.54,9162.05,7,Cash,2025-12-15
3306,Jennifer Moss,Chennai,North,Clothing,Jacket,18419.51,16.15,3053.59,9,Card,2025-02-25
3307,Danielle Caldwell,Salem,West,Electronics,Headphones,22958.46,29.26,1814.22,4,Net Banking,2024-02-24
3308,Michael Giles,Tirunelveli,North,Clothing,Jeans,5198.13,6.79,363.59,1,Card,2024-02-10
3309,Nancy Knox,Madurai,North,Groceries,Rice,2438.8,8.99,473.02,3,Card,2025-01-05
3310,Justin Sanders,Trichy,North,Sports,Shoes,48197.53,7.3,8344.12,10,UPI,2025-11-20
3311,Alicia Chandler,Tirunelveli,North,Furniture,Chair,17561.81,27.91,1059.64,1,Card,2025-10-22
3312,Cindy Baldwin,Tirunelveli,West,Furniture,Sofa,31746.79,11.19,4434.91,4,UPI,2024-07-09
3313,Tina Collins,Coimbatore,East,Electronics,Headphones,27710.35,21.61,5335.09,10,Card,2024-04-30
3314,Roy Arnold,Chennai,South,Clothing,Jacket,36628.54,10.15,6945.93,3,UPI,2025-03-05
3315,Nicole George,Salem,West,Sports,Shoes,27367,24.12,4974.55,6,Cash,2025-12-07
3316,Mr. Mark Delacruz,Salem,West,Groceries,Rice,9326.23,10.84,1378.01,8,Card,2024-09-08
3317,Alex Shaw,Salem,South,Clothing,T-Shirt,38153.83,21.88,3481.26,2,Cash,2024-10-05
3318,Samuel Wallace,Coimbatore,North,Electronics,Headphones,22148.91,16.14,1571.94,8,Card,2025-06-12
3319,Joshua Barnes,Salem,East,Clothing,Jeans,30228.97,1.57,2587.13,7,Card,2025-11-07
3320,Mrs. Lisa Marshall DDS,Tirunelveli,East,Sports,Gym Bag,23850.92,29.76,4867.93,1,UPI,2024-04-02
3321,Kimberly Alexander,Salem,East,Furniture,Sofa,38126.01,26.03,8836.6,4,Cash,2025-01-04
3322,April Ward,Tirunelveli,South,Groceries,Oil,44305.12,12.88,3330.46,2,Card,2025-09-03
3323,Anna Miller,Chennai,North,Groceries,Rice,10679.75,20.97,796.82,4,Net Banking,2024-02-22
3324,Nicholas Edwards,Trichy,East,Sports,Shoes,38982.4,2.54,4201.03,6,Card,2024-10-04
3325,Christopher Conley,Madurai,East,Groceries,Snacks,2934.21,0.03,217.03,3,Card,2025-12-08
3326,Richard Mullins,Coimbatore,East,Clothing,Kurti,42341.26,28.38,7158.59,3,Card,2024-04-24
3327,Steven Duncan,Trichy,East,Clothing,Jacket,11164.59,7.58,2312.61,2,Card,2024-05-22
3328,Betty Gibson,Tirunelveli,North,Groceries,Oil,208.48,0.14,50.67,10,UPI,2024-07-27
3329,Bruce Mccormick,Chennai,East,Sports,Shoes,3421.03,24.36,449.59,2,UPI,2025-10-17
3330,Sandra Curtis,Madurai,North,Sports,Football,13746.57,20.86,2146.77,6,UPI,2024-03-10
3331,Katherine Cunningham,Coimbatore,West,Groceries,Oil,25495.15,6.07,1299.43,4,Net Banking,2024-12-28
3332,Jean Hobbs,Salem,East,Clothing,T-Shirt,46367.33,7.99,7286.45,5,UPI,2024-03-05
3333,Jeffrey Sullivan,Madurai,West,Groceries,Milk,31376.61,25.39,4415.69,10,Card,2024-05-14
3334,Jasmin Castillo,Trichy,East,Clothing,Jeans,28627.11,21.01,2825.52,6,Card,2024-11-12
3335,Christina Williams,Coimbatore,North,Sports,Shoes,36049.31,11.82,4240.93,5,Cash,2025-10-01
3336,Kevin Delacruz,Madurai,North,Electronics,Mobile,29815.3,14.1,5751.6,2,Cash,2025-09-18
3337,Christina Miller,Coimbatore,North,Clothing,Kurti,19806.18,23.67,1434.61,6,Card,2025-07-06
3338,Janet Wall,Coimbatore,North,Furniture,Sofa,29569.86,2.9,6623.54,7,Cash,2024-07-23
3339,Nichole Bishop,Trichy,West,Electronics,Headphones,16028.87,20.31,2583.25,8,Net Banking,2025-02-11
3340,Eric Montoya,Tirunelveli,South,Sports,Gym Bag,34574.7,2.58,2284.29,2,UPI,2024-01-22
3341,Deborah Hardy,Coimbatore,North,Electronics,Smart Watch,10733.83,16.84,2016.34,2,Net Banking,2024-10-04
3342,Eugene Marshall,Madurai,South,Clothing,Jacket,42662.76,18.48,8447.62,3,Cash,2024-07-29
3343,John Campos,Salem,South,Electronics,Mobile,7278.81,20.91,601.81,6,Net Banking,2025-07-03
3344,Jordan Jones,Madurai,South,Electronics,Laptop,39430.72,5.15,1987.5,3,UPI,2024-04-04
3345,Dustin Porter,Chennai,South,Sports,Gym Bag,13093.6,7.61,703.9,9,Cash,2025-02-05
3346,Daniel Blackwell,Coimbatore,West,Groceries,Milk,23530.58,21.6,5442.84,10,Card,2025-08-24
3347,Erica Brown,Madurai,South,Clothing,Kurti,19801.02,21.87,2139.82,1,Net Banking,2024-04-16
3348,Carlos Day,Coimbatore,West,Electronics,Smart Watch,31365.34,24.95,7342.63,7,Cash,2024-05-01
3349,Lisa Walters,Madurai,South,Clothing,Jeans,36281.75,0.29,3320.45,1,Net Banking,2024-11-21
3350,Randall Martinez,Tirunelveli,North,Sports,Gym Bag,14409.13,26.11,1382.25,1,Card,2024-04-27
3351,Angelica Lopez,Madurai,North,Clothing,T-Shirt,15404.12,29.94,1211.74,2,Card,2025-04-23
3352,Steven Jordan,Tirunelveli,East,Sports,Shoes,32036.86,4.31,2014.55,1,Cash,2024-06-25
3353,Kyle Davis,Trichy,East,Groceries,Oil,39155.94,22.93,4699.51,4,Net Banking,2024-01-10
3354,Sergio Duncan,Salem,East,Electronics,Smart Watch,21582.36,23.64,2465.87,8,Card,2024-07-11
3355,Kimberly Davis,Chennai,West,Electronics,Mobile,35285.43,10.7,2260.23,6,Net Banking,2024-11-05
3356,Pam Rodriguez,Tirunelveli,West,Furniture,Chair,16766.1,18.73,1748.85,5,Cash,2025-11-13
3357,Ann Strong,Trichy,South,Sports,Cricket Bat,44711.58,23.82,7943.58,3,Net Banking,2025-03-06
3358,Jennifer Brock,Trichy,North,Groceries,Oil,11137.53,2.8,1466.75,2,UPI,2024-09-15
3359,Dylan Clark,Salem,East,Sports,Shoes,21586.02,11.45,1812.77,10,Net Banking,2024-03-19
3360,Patricia Schultz,Tirunelveli,South,Electronics,Mobile,28007.55,18.03,4552.03,1,Net Banking,2025-12-19
3361,Daniel Jordan,Coimbatore,South,Groceries,Snacks,11556,20.05,2582.05,4,Net Banking,2024-11-19
3362,Teresa Davis,Coimbatore,East,Clothing,T-Shirt,10707.72,2.88,1995.49,1,UPI,2025-06-03
3363,Janice Wyatt,Coimbatore,South,Sports,Gym Bag,5620.11,14.62,601.83,2,Net Banking,2025-09-11
3364,Richard Huff,Coimbatore,South,Electronics,Laptop,8597.77,18.62,1659.19,6,Cash,2025-12-16
3365,Christina Valdez,Coimbatore,West,Groceries,Snacks,33567.32,10.11,3841.53,4,Card,2025-03-15
3366,Benjamin Odonnell,Salem,West,Groceries,Rice,15586.81,26.56,1482.01,5,UPI,2024-10-02
3367,Joseph Morales,Salem,South,Electronics,Headphones,12357.85,13.84,2486.36,1,Card,2024-06-08
3368,Tiffany Robinson,Tirunelveli,East,Furniture,Chair,15027.45,12.44,3418.06,1,UPI,2025-09-01
3369,Nicholas Hicks,Tirunelveli,North,Furniture,Sofa,22077.17,3.38,4544.81,4,Net Banking,2024-02-18
